HGBr,Low,30.55,+0.9SDs
HGBr,Low,30.93,+2.0SDs
HGBr,Low,30.19,-0.2SDs
HGBr,Low,29.71,-1.6SDs
HGBr,Low,30.47,+0.7SDs
HGBr,Low,30.08,-0.5SDs
HGBr,Low,30.44,+0.6SDs
HGBr,Low,30.97,+2.1SDs
HGBr,Low,30.19,-0.2SDs
HGBr,Low,30.3,+0.1SDs
HGBr,Low,29.94,-0.9SDs
HGBr,Low,29.97,-0.8SDs
HGBr,Low,31.03,+2.3SDs
HGBr,Low,29.9,-1.0SDs
HGBr,Low,30.33,+0.2SDs
HGBr,Low,30.28,+0.1SDs
HGBr,Low,30.52,+0.8SDs
HGBr,Low,30.21,-0.1SDs
HGBr,Low,30.1,-0.4SDs
HGBr,Low,30.51,+0.8SDs
HGBr,Low,30.8,+1.6SDs
HGBr,Low,29.76,-1.4SDs
HGBr,Low,30.49,+0.7SDs
HGBr,Low,29.76,-1.4SDs
HGBr,Low,29.99,-0.8SDs
#BASO,Low,0.04,+0.5SDs
#BASO,Low,0.04,+0.5SDs
#BASO,Low,0.04,+0.5SDs
#BASO,Low,0.06,+1.6SDs
#BASO,Low,0.05,+0.8SDs
#BASO,Low,0.05,+1.2SDs
#BASO,Low,0.03,+0.1SDs
#BASO,Low,0.04,+0.6SDs
#BASO,Low,0.04,+0.5SDs
#BASO,Low,0.02,-0.5SDs
#BASO,Low,0.03,-0.1SDs
#BASO,Low,0.04,+0.6SDs
#BASO,Low,0.06,+1.3SDs
#BASO,Low,0.04,+0.3SDs
#BASO,Low,0.03,+0.1SDs
#BASO,Low,0.03,-0.1SDs
#BASO,Low,0.05,+0.7SDs
#BASO,Low,0.05,+1.0SDs
#BASO,Low,0.03,-0.3SDs
#BASO,Low,0.04,+0.5SDs
#BASO,Low,0.06,+1.4SDs
#BASO,Low,0.05,+1.0SDs
#BASO,Low,0.03,-0.3SDs
#BASO,Low,0.04,+0.3SDs
#BASO,Low,0.02,-0.4SDs
#BASO,Low,0.04,+0.4SDs
#BASO,Low,0.04,+0.4SDs
#BASO,Low,0.04,+0.4SDs
#BASO,Low,0.02,-0.7SDs
#BASO,Low,0.03,0.0SDs
#BASO,Low,0.04,+0.4SDs
#BASO,Low,0.05,+0.8SDs
#BASO,Low,0.04,+0.4SDs
#BASO,Low,0.03,0.0SDs
#BASO,Low,0.02,-0.6SDs
#BASO,Low,0.02,-0.8SDs
#BASO,Low,0.06,+1.6SDs
#BASO,Low,0.06,+1.2SDs
#BASO,Low,0.04,+0.3SDs
#BASO,Low,0.05,+0.8SDs
#BASO,Low,0.0,-1.4SDs
#BASO,Low,0.07,+2.0SDs
#BASO,Low,0.04,+0.5SDs
#BASO,Low,0.06,+1.2SDs
#BASO,Low,0.04,+0.6SDs
#BASO,Low,0.03,-0.2SDs
#BASO,Low,0.01,-1.3SDs
#BASO,Low,0.07,+1.7SDs
#BASO,Low,0.07,+2.0SDs
#BASO,Low,0.03,-0.2SDs
#BASO,Low,0.02,-0.4SDs
#BASO,Low,0.01,-1.2SDs
#BASO,Low,0.07,+1.8SDs
#BASO,Low,0.03,+0.1SDs
#BASO,Low,0.01,-0.9SDs
#BASO,Low,0.04,+0.6SDs
#BASO,Low,0.03,-0.3SDs
#BASO,Low,0.03,-0.1SDs
#BASO,Low,0.0,-1.4SDs
%NRBC,Low,10.45,+1.1SDs
%NRBC,Low,9.21,-0.2SDs
%NRBC,Low,8.49,-0.9SDs
%NRBC,Low,8.14,-1.2SDs
%NRBC,Low,9.57,+0.2SDs
%NRBC,Low,7.83,-1.5SDs
%NRBC,Low,7.56,-1.8SDs
%NRBC,Low,7.35,-2.0SDs
%NRBC,Low,8.13,-1.2SDs
%NRBC,Low,10.31,+0.9SDs
%NRBC,Low,8.74,-0.6SDs
%NRBC,Low,8.26,-1.1SDs
%NRBC,Low,8.75,-0.6SDs
%NRBC,Low,8.87,-0.5SDs
%NRBC,Low,8.09,-1.3SDs
%NRBC,Low,6.82,-2.5SDs
%NRBC,Low,9.16,-0.2SDs
%NRBC,Low,8.42,-0.9SDs
%NRBC,Low,8.65,-0.7SDs
%NRBC,Low,8.69,-0.7SDs
%NRBC,Low,9.8,+0.4SDs
%NRBC,Low,9.17,-0.2SDs
%NRBC,Low,8.59,-0.8SDs
%NRBC,Low,8.47,-0.9SDs
%NRBC,Low,8.85,-0.5SDs
%NRBC,Low,7.94,-1.4SDs
%NRBC,Low,8.99,-0.4SDs
%NRBC,Low,7.55,-1.8SDs
%NRBC,Low,8.15,-1.2SDs
%NRBC,Low,8.71,-0.6SDs
%NRBC,Low,7.63,-1.7SDs
%NRBC,Low,8.27,-1.1SDs
%NRBC,Low,8.86,-0.5SDs
%NRBC,Low,8.12,-1.2SDs
%NRBC,Low,7.77,-1.6SDs
%NRBC,Low,8.9,-0.5SDs
%NRBC,Low,8.23,-1.1SDs
%NRBC,Low,8.82,-0.5SDs
%NRBC,Low,9.43,+0.1SDs
%NRBC,Low,8.23,-1.1SDs
%NRBC,Low,9.08,-0.3SDs
%NRBC,Low,8.63,-0.7SDs
%NRBC,Low,9.14,-0.2SDs
%NRBC,Low,10.15,+0.8SDs
%NRBC,Low,8.53,-0.8SDs
%NRBC,Low,8.84,-0.5SDs
%NRBC,Low,9.24,-0.1SDs
%NRBC,Low,8.89,-0.5SDs
%NRBC,Low,11.01,+1.7SDs
%NRBC,Low,11.17,+1.8SDs
%NRBC,Low,8.3,-1.1SDs
%NRBC,Low,9.41,+0.1SDs
%NRBC,Low,11.32,+2.0SDs
%NRBC,Low,9.56,+0.2SDs
%NRBC,Low,9.27,-0.1SDs
%NRBC,Low,7.87,-1.5SDs
%NRBC,Low,9.45,+0.1SDs
%NRBC,Low,8.16,-1.2SDs
%NRBC,Low,7.39,-2.0SDs
%BASO,Low,1.14,+0.6SDs
%BASO,Low,1.09,+0.5SDs
%BASO,Low,1.1,+0.5SDs
%BASO,Low,1.74,+2.0SDs
%BASO,Low,1.29,+1.0SDs
%BASO,Low,1.58,+1.6SDs
%BASO,Low,0.98,+0.2SDs
%BASO,Low,1.18,+0.7SDs
%BASO,Low,1.12,+0.6SDs
%BASO,Low,0.59,-0.6SDs
%BASO,Low,0.82,-0.1SDs
%BASO,Low,1.19,+0.7SDs
%BASO,Low,1.55,+1.5SDs
%BASO,Low,1.02,+0.3SDs
%BASO,Low,0.89,0.0SDs
%BASO,Low,0.85,-0.1SDs
%BASO,Low,1.35,+1.1SDs
%BASO,Low,1.45,+1.3SDs
%BASO,Low,0.7,-0.4SDs
%BASO,Low,1.13,+0.6SDs
%BASO,Low,1.62,+1.7SDs
%BASO,Low,1.54,+1.5SDs
%BASO,Low,0.7,-0.4SDs
%BASO,Low,1.02,+0.3SDs
%BASO,Low,0.68,-0.4SDs
%BASO,Low,1.11,+0.5SDs
%BASO,Low,1.1,+0.5SDs
%BASO,Low,1.08,+0.5SDs
%BASO,Low,0.5,-0.9SDs
%BASO,Low,0.9,+0.1SDs
%BASO,Low,1.09,+0.5SDs
%BASO,Low,1.29,+0.9SDs
%BASO,Low,1.09,+0.5SDs
%BASO,Low,0.83,-0.1SDs
%BASO,Low,0.53,-0.8SDs
%BASO,Low,0.45,-1.0SDs
%BASO,Low,1.78,+2.1SDs
%BASO,Low,1.45,+1.3SDs
%BASO,Low,0.99,+0.3SDs
%BASO,Low,1.3,+1.0SDs
%BASO,Low,0.09,-1.8SDs
%BASO,Low,1.97,+2.5SDs
%BASO,Low,1.07,+0.4SDs
%BASO,Low,1.56,+1.6SDs
%BASO,Low,1.21,+0.8SDs
%BASO,Low,0.73,-0.3SDs
%BASO,Low,0.16,-1.6SDs
%BASO,Low,1.72,+1.9SDs
%BASO,Low,1.98,+2.5SDs
%BASO,Low,0.78,-0.2SDs
%BASO,Low,0.64,-0.5SDs
%BASO,Low,0.22,-1.5SDs
%BASO,Low,1.81,+2.1SDs
%BASO,Low,0.89,0.0SDs
%BASO,Low,0.4,-1.1SDs
%BASO,Low,1.23,+0.8SDs
%BASO,Low,0.74,-0.3SDs
%BASO,Low,0.82,-0.1SDs
%BASO,Low,0.1,-1.8SDs
RDW,Low,12.74,-0.2SDs
RDW,Low,12.76,-0.2SDs
RDW,Low,12.62,-0.4SDs
RDW,Low,12.47,-0.7SDs
RDW,Low,13.32,+0.9SDs
RDW,Low,12.79,-0.1SDs
RDW,Low,13.0,+0.3SDs
RDW,Low,12.39,-0.9SDs
RDW,Low,12.91,+0.1SDs
RDW,Low,12.7,-0.3SDs
RDW,Low,12.52,-0.6SDs
RDW,Low,12.74,-0.2SDs
RDW,Low,12.45,-0.8SDs
RDW,Low,12.46,-0.7SDs
RDW,Low,13.24,+0.7SDs
RDW,Low,12.48,-0.7SDs
RDW,Low,13.13,+0.5SDs
RDW,Low,12.47,-0.7SDs
RDW,Low,13.0,+0.3SDs
RDW,Low,12.91,+0.1SDs
RDW,Low,12.65,-0.4SDs
RDW,Low,13.28,+0.8SDs
RDW,Low,12.25,-1.2SDs
RDW,Low,13.4,+1.0SDs
RDW,Low,12.75,-0.2SDs
RDW,Low,12.52,-0.6SDs
RDW,Low,12.47,-0.7SDs
RDW,Low,12.66,-0.4SDs
RDW,Low,12.2,-1.2SDs
RDW,Low,12.48,-0.7SDs
RDW,Low,12.77,-0.2SDs
RDW,Low,13.17,+0.6SDs
RDW,Low,12.76,-0.2SDs
RDW,Low,12.91,+0.1SDs
RDW,Low,12.45,-0.8SDs
RDW,Low,12.12,-1.4SDs
RDW,Low,13.41,+1.0SDs
RDW,Low,12.33,-1.0SDs
RDW,Low,12.61,-0.5SDs
RDW,Low,12.96,+0.2SDs
RDW,Low,12.34,-1.0SDs
RDW,Low,12.53,-0.6SDs
RDW,Low,12.38,-0.9SDs
RDW,Low,12.99,+0.2SDs
RDW,Low,13.26,+0.8SDs
RDW,Low,12.63,-0.4SDs
RDW,Low,13.4,+1.0SDs
RDW,Low,12.97,+0.2SDs
RDW,Low,12.96,+0.2SDs
RDW,Low,12.91,+0.1SDs
RDW,Low,12.36,-0.9SDs
RDW,Low,12.83,-0.1SDs
RDW,Low,12.7,-0.3SDs
RDW,Low,13.8,+1.8SDs
RDW,Low,12.63,-0.4SDs
RDW,Low,13.1,+0.5SDs
RDW,Low,12.33,-1.0SDs
RDW,Low,12.73,-0.2SDs
RDW,Low,13.1,+0.5SDs
HCT,Low,19.13,-3.8SDs
HCT,Low,20.38,-0.4SDs
HCT,Low,20.85,+0.8SDs
HCT,Low,20.44,-0.3SDs
HCT,Low,20.59,+0.1SDs
HCT,Low,20.76,+0.6SDs
HCT,Low,21.09,+1.5SDs
HCT,Low,20.55,0.0SDs
HCT,Low,21.38,+2.3SDs
HCT,Low,21.02,+1.3SDs
HCT,Low,20.65,+0.3SDs
HCT,Low,20.93,+1.1SDs
HCT,Low,20.27,-0.7SDs
HCT,Low,20.85,+0.9SDs
HCT,Low,20.69,+0.4SDs
HCT,Low,20.95,+1.1SDs
HCT,Low,20.31,-0.6SDs
HCT,Low,21.07,+1.4SDs
HCT,Low,20.91,+1.0SDs
HCT,Low,21.08,+1.5SDs
HCT,Low,20.34,-0.5SDs
HCT,Low,21.04,+1.4SDs
HCT,Low,21.11,+1.6SDs
HCT,Low,20.98,+1.2SDs
HCT,Low,20.99,+1.2SDs
HCT,Low,20.65,+0.3SDs
HCT,Low,21.3,+2.1SDs
HCT,Low,19.78,-2.0SDs
HCT,Low,20.55,0.0SDs
HCT,Low,20.0,-1.5SDs
HCT,Low,20.45,-0.2SDs
HCT,Low,20.25,-0.8SDs
HCT,Low,20.31,-0.6SDs
HCT,Low,20.7,+0.4SDs
HCT,Low,20.25,-0.8SDs
HCT,Low,20.95,+1.1SDs
HCT,Low,20.45,-0.2SDs
HCT,Low,20.49,-0.1SDs
HCT,Low,20.92,+1.0SDs
HCT,Low,20.24,-0.8SDs
HCT,Low,20.29,-0.7SDs
HCT,Low,21.15,+1.7SDs
HCT,Low,21.01,+1.3SDs
HCT,Low,20.29,-0.7SDs
HCT,Low,20.18,-1.0SDs
HCT,Low,19.99,-1.5SDs
HCT,Low,20.93,+1.1SDs
HCT,Low,20.42,-0.3SDs
HCT,Low,20.92,+1.0SDs
HCT,Low,19.9,-1.7SDs
HCT,Low,19.84,-1.9SDs
HCT,Low,20.27,-0.7SDs
HCT,Low,20.86,+0.9SDs
HCT,Low,20.23,-0.8SDs
HCT,Low,20.93,+1.1SDs
HCT,Low,20.48,-0.2SDs
HCT,Low,21.15,+1.7SDs
HCT,Low,20.84,+0.8SDs
HCT,Low,20.51,-0.1SDs
#NRBC,Low,0.38,0.0SDs
#NRBC,Low,0.35,0.0SDs
#NRBC,Low,0.32,0.0SDs
#NRBC,Low,0.3,0.0SDs
#NRBC,Low,0.35,0.0SDs
#NRBC,Low,0.27,-0.1SDs
#NRBC,Low,0.27,-0.1SDs
#NRBC,Low,0.27,-0.1SDs
#NRBC,Low,0.31,0.0SDs
#NRBC,Low,0.37,0.0SDs
#NRBC,Low,0.33,0.0SDs
#NRBC,Low,0.31,0.0SDs
#NRBC,Low,0.33,0.0SDs
#NRBC,Low,0.33,0.0SDs
#NRBC,Low,0.31,0.0SDs
#NRBC,Low,0.25,-0.1SDs
#NRBC,Low,0.32,0.0SDs
#NRBC,Low,0.3,0.0SDs
#NRBC,Low,0.33,0.0SDs
#NRBC,Low,0.32,0.0SDs
#NRBC,Low,0.36,0.0SDs
#NRBC,Low,0.31,0.0SDs
#NRBC,Low,0.32,0.0SDs
#NRBC,Low,0.32,0.0SDs
#NRBC,Low,0.32,0.0SDs
#NRBC,Low,0.29,-0.1SDs
#NRBC,Low,0.32,0.0SDs
#NRBC,Low,0.27,-0.1SDs
#NRBC,Low,0.29,0.0SDs
#NRBC,Low,0.32,0.0SDs
#NRBC,Low,0.28,-0.1SDs
#NRBC,Low,0.3,0.0SDs
#NRBC,Low,0.33,0.0SDs
#NRBC,Low,0.31,0.0SDs
#NRBC,Low,0.29,-0.1SDs
#NRBC,Low,0.32,0.0SDs
#NRBC,Low,0.29,0.0SDs
#NRBC,Low,0.34,0.0SDs
#NRBC,Low,0.36,0.0SDs
#NRBC,Low,0.31,0.0SDs
#NRBC,Low,0.31,0.0SDs
#NRBC,Low,0.32,0.0SDs
#NRBC,Low,0.36,0.0SDs
#NRBC,Low,0.37,0.0SDs
#NRBC,Low,0.31,0.0SDs
#NRBC,Low,0.33,0.0SDs
#NRBC,Low,0.32,0.0SDs
#NRBC,Low,0.34,0.0SDs
#NRBC,Low,0.4,+0.1SDs
#NRBC,Low,0.41,+0.1SDs
#NRBC,Low,0.31,0.0SDs
#NRBC,Low,0.34,0.0SDs
#NRBC,Low,0.42,+0.1SDs
#NRBC,Low,0.35,0.0SDs
#NRBC,Low,0.32,0.0SDs
#NRBC,Low,0.28,-0.1SDs
#NRBC,Low,0.34,0.0SDs
#NRBC,Low,0.29,-0.1SDs
#NRBC,Low,0.27,-0.1SDs
RBC,Low,2.22,-1.7SDs
RBC,Low,2.26,-0.6SDs
RBC,Low,2.37,+2.2SDs
RBC,Low,2.29,+0.2SDs
RBC,Low,2.31,+0.8SDs
RBC,Low,2.32,+0.8SDs
RBC,Low,2.27,-0.4SDs
RBC,Low,2.3,+0.5SDs
RBC,Low,2.29,+0.3SDs
RBC,Low,2.26,-0.5SDs
RBC,Low,2.33,+1.2SDs
RBC,Low,2.29,+0.3SDs
RBC,Low,2.29,+0.3SDs
RBC,Low,2.29,+0.3SDs
RBC,Low,2.37,+2.1SDs
RBC,Low,2.34,+1.4SDs
RBC,Low,2.28,-0.2SDs
RBC,Low,2.27,-0.4SDs
RBC,Low,2.26,-0.6SDs
RBC,Low,2.29,+0.3SDs
RBC,Low,2.27,-0.2SDs
RBC,Low,2.32,+1.0SDs
RBC,Low,2.34,+1.3SDs
RBC,Low,2.32,+1.0SDs
RBC,Low,2.33,+1.1SDs
RBC,Low,2.32,+0.8SDs
RBC,Low,2.32,+0.9SDs
RBC,Low,2.25,-0.8SDs
RBC,Low,2.27,-0.3SDs
RBC,Low,2.28,-0.1SDs
RBC,Low,2.27,-0.2SDs
RBC,Low,2.24,-1.1SDs
RBC,Low,2.34,+1.5SDs
RBC,Low,2.35,+1.6SDs
RBC,Low,2.29,+0.3SDs
RBC,Low,2.31,+0.6SDs
RBC,Low,2.25,-0.7SDs
RBC,Low,2.29,+0.3SDs
RBC,Low,2.28,0.0SDs
RBC,Low,2.27,-0.4SDs
RBC,Low,2.35,+1.6SDs
RBC,Low,2.34,+1.4SDs
RBC,Low,2.32,+1.0SDs
RBC,Low,2.3,+0.4SDs
RBC,Low,2.26,-0.7SDs
RBC,Low,2.25,-0.7SDs
RBC,Low,2.28,0.0SDs
RBC,Low,2.25,-0.7SDs
RBC,Low,2.29,+0.2SDs
RBC,Low,2.25,-0.9SDs
RBC,Low,2.22,-1.6SDs
RBC,Low,2.31,+0.7SDs
RBC,Low,2.32,+0.8SDs
RBC,Low,2.27,-0.4SDs
RBC,Low,2.31,+0.6SDs
RBC,Low,2.27,-0.2SDs
RBC,Low,2.31,+0.6SDs
RBC,Low,2.28,0.0SDs
RBC,Low,2.28,+0.1SDs
#NEUT,Low,2.75,+0.3SDs
#NEUT,Low,2.82,+1.1SDs
#NEUT,Low,2.81,+1.0SDs
#NEUT,Low,2.72,0.0SDs
#NEUT,Low,2.71,-0.2SDs
#NEUT,Low,2.61,-1.3SDs
#NEUT,Low,2.67,-0.6SDs
#NEUT,Low,2.75,+0.4SDs
#NEUT,Low,2.87,+1.6SDs
#NEUT,Low,2.65,-0.8SDs
#NEUT,Low,2.8,+0.9SDs
#NEUT,Low,2.78,+0.7SDs
#NEUT,Low,2.76,+0.4SDs
#NEUT,Low,2.7,-0.2SDs
#NEUT,Low,2.88,+1.7SDs
#NEUT,Low,2.72,0.0SDs
#NEUT,Low,2.54,-2.1SDs
#NEUT,Low,2.69,-0.4SDs
#NEUT,Low,2.85,+1.4SDs
#NEUT,Low,2.63,-1.0SDs
#NEUT,Low,2.71,-0.2SDs
#NEUT,Low,2.51,-2.3SDs
#NEUT,Low,2.75,+0.3SDs
#NEUT,Low,2.82,+1.1SDs
#NEUT,Low,2.65,-0.8SDs
#NEUT,Low,2.74,+0.2SDs
#NEUT,Low,2.59,-1.5SDs
#NEUT,Low,2.68,-0.5SDs
#NEUT,Low,2.72,-0.1SDs
#NEUT,Low,2.78,+0.7SDs
#NEUT,Low,2.7,-0.2SDs
#NEUT,Low,2.79,+0.8SDs
#NEUT,Low,2.67,-0.6SDs
#NEUT,Low,2.75,+0.3SDs
#NEUT,Low,2.75,+0.3SDs
#NEUT,Low,2.68,-0.4SDs
#NEUT,Low,2.66,-0.6SDs
#NEUT,Low,2.88,+1.7SDs
#NEUT,Low,2.85,+1.4SDs
#NEUT,Low,2.76,+0.5SDs
#NEUT,Low,2.55,-1.9SDs
#NEUT,Low,2.63,-1.0SDs
#NEUT,Low,2.88,+1.8SDs
#NEUT,Low,2.68,-0.4SDs
#NEUT,Low,2.69,-0.3SDs
#NEUT,Low,2.76,+0.5SDs
#NEUT,Low,2.54,-2.1SDs
#NEUT,Low,2.78,+0.6SDs
#NEUT,Low,2.66,-0.7SDs
#NEUT,Low,2.74,+0.2SDs
#NEUT,Low,2.77,+0.6SDs
#NEUT,Low,2.69,-0.4SDs
#NEUT,Low,2.81,+1.0SDs
#NEUT,Low,2.74,+0.2SDs
#NEUT,Low,2.66,-0.7SDs
#NEUT,Low,2.67,-0.6SDs
#NEUT,Low,2.76,+0.4SDs
#NEUT,Low,2.6,-1.3SDs
#NEUT,Low,2.85,+1.4SDs
PLT,Low,69.45,-2.3SDs
PLT,Low,81.62,+0.5SDs
PLT,Low,82.64,+0.7SDs
PLT,Low,83.67,+0.9SDs
PLT,Low,73.24,-1.4SDs
PLT,Low,79.52,0.0SDs
PLT,Low,81.3,+0.4SDs
PLT,Low,74.17,-1.2SDs
PLT,Low,81.02,+0.3SDs
PLT,Low,79.02,-0.1SDs
PLT,Low,70.9,-1.9SDs
PLT,Low,83.21,+0.8SDs
PLT,Low,83.97,+1.0SDs
PLT,Low,72.26,-1.6SDs
PLT,Low,78.03,-0.3SDs
PLT,Low,79.67,0.0SDs
PLT,Low,80.09,+0.1SDs
PLT,Low,76.12,-0.8SDs
PLT,Low,78.5,-0.2SDs
PLT,Low,74.86,-1.0SDs
PLT,Low,70.62,-2.0SDs
PLT,Low,78.63,-0.2SDs
PLT,Low,84.0,+1.0SDs
PLT,Low,78.32,-0.3SDs
PLT,Low,81.22,+0.4SDs
PLT,Low,69.03,-2.4SDs
PLT,Low,83.84,+1.0SDs
PLT,Low,75.95,-0.8SDs
PLT,Low,81.32,+0.4SDs
PLT,Low,80.12,+0.1SDs
PLT,Low,77.5,-0.5SDs
PLT,Low,73.31,-1.4SDs
PLT,Low,78.76,-0.2SDs
PLT,Low,82.17,+0.6SDs
PLT,Low,82.94,+0.8SDs
PLT,Low,75.64,-0.9SDs
PLT,Low,74.36,-1.2SDs
PLT,Low,75.65,-0.9SDs
PLT,Low,73.5,-1.4SDs
PLT,Low,76.24,-0.7SDs
PLT,Low,87.11,+1.7SDs
PLT,Low,75.07,-1.0SDs
PLT,Low,69.08,-2.3SDs
PLT,Low,75.63,-0.9SDs
PLT,Low,78.51,-0.2SDs
PLT,Low,83.16,+0.8SDs
PLT,Low,78.23,-0.3SDs
PLT,Low,77.22,-0.5SDs
PLT,Low,75.69,-0.9SDs
PLT,Low,73.18,-1.4SDs
PLT,Low,85.49,+1.3SDs
PLT,Low,76.47,-0.7SDs
PLT,Low,81.68,+0.5SDs
PLT,Low,81.99,+0.6SDs
PLT,Low,81.75,+0.5SDs
PLT,Low,84.94,+1.2SDs
PLT,Low,85.36,+1.3SDs
PLT,Low,75.82,-0.8SDs
PLT,Low,72.49,-1.6SDs
%NEUT,Low,74.79,-0.1SDs
%NEUT,Low,75.15,+0.1SDs
%NEUT,Low,74.19,-0.5SDs
%NEUT,Low,73.94,-0.6SDs
%NEUT,Low,73.89,-0.7SDs
%NEUT,Low,75.1,+0.1SDs
%NEUT,Low,75.15,+0.1SDs
%NEUT,Low,74.56,-0.2SDs
%NEUT,Low,75.39,+0.3SDs
%NEUT,Low,74.39,-0.3SDs
%NEUT,Low,74.85,-0.1SDs
%NEUT,Low,74.11,-0.5SDs
%NEUT,Low,74.09,-0.5SDs
%NEUT,Low,72.29,-1.7SDs
%NEUT,Low,75.5,+0.3SDs
%NEUT,Low,74.75,-0.1SDs
%NEUT,Low,73.06,-1.2SDs
%NEUT,Low,74.94,0.0SDs
%NEUT,Low,75.56,+0.4SDs
%NEUT,Low,71.9,-1.9SDs
%NEUT,Low,74.13,-0.5SDs
%NEUT,Low,73.35,-1.0SDs
%NEUT,Low,73.87,-0.7SDs
%NEUT,Low,74.49,-0.3SDs
%NEUT,Low,74.43,-0.3SDs
%NEUT,Low,75.03,+0.1SDs
%NEUT,Low,72.42,-1.6SDs
%NEUT,Low,74.34,-0.4SDs
%NEUT,Low,75.64,+0.4SDs
%NEUT,Low,76.79,+1.1SDs
%NEUT,Low,73.58,-0.8SDs
%NEUT,Low,75.88,+0.6SDs
%NEUT,Low,72.01,-1.8SDs
%NEUT,Low,72.96,-1.2SDs
%NEUT,Low,73.71,-0.8SDs
%NEUT,Low,74.53,-0.3SDs
%NEUT,Low,74.76,-0.1SDs
%NEUT,Low,75.38,+0.3SDs
%NEUT,Low,75.47,+0.3SDs
%NEUT,Low,73.97,-0.6SDs
%NEUT,Low,73.65,-0.8SDs
%NEUT,Low,71.77,-2.0SDs
%NEUT,Low,73.33,-1.0SDs
%NEUT,Low,74.53,-0.3SDs
%NEUT,Low,74.17,-0.5SDs
%NEUT,Low,74.38,-0.3SDs
%NEUT,Low,72.5,-1.5SDs
%NEUT,Low,72.88,-1.3SDs
%NEUT,Low,72.92,-1.3SDs
%NEUT,Low,74.52,-0.3SDs
%NEUT,Low,73.39,-1.0SDs
%NEUT,Low,73.83,-0.7SDs
%NEUT,Low,75.53,+0.4SDs
%NEUT,Low,74.49,-0.3SDs
%NEUT,Low,75.97,+0.6SDs
%NEUT,Low,75.17,+0.1SDs
%NEUT,Low,76.48,+1.0SDs
%NEUT,Low,73.77,-0.7SDs
%NEUT,Low,78.28,+2.1SDs
MCH,Low,30.43,-0.3SDs
MCH,Low,30.83,+0.5SDs
MCH,Low,30.24,-0.7SDs
MCH,Low,30.77,+0.4SDs
MCH,Low,31.19,+1.3SDs
MCH,Low,31.7,+2.4SDs
MCH,Low,30.84,+0.6SDs
MCH,Low,31.4,+1.8SDs
MCH,Low,30.37,-0.4SDs
MCH,Low,29.98,-1.3SDs
MCH,Low,31.33,+1.6SDs
MCH,Low,30.49,-0.2SDs
MCH,Low,31.46,+1.9SDs
MCH,Low,30.78,+0.5SDs
MCH,Low,30.68,+0.2SDs
MCH,Low,30.16,-0.9SDs
MCH,Low,30.8,+0.5SDs
MCH,Low,30.98,+0.9SDs
MCH,Low,31.01,+0.9SDs
MCH,Low,30.67,+0.2SDs
MCH,Low,29.17,-3.1SDs
MCH,Low,31.16,+1.3SDs
MCH,Low,30.28,-0.6SDs
MCH,Low,30.99,+0.9SDs
MCH,Low,31.34,+1.7SDs
MCH,Low,30.8,+0.5SDs
MCH,Low,30.38,-0.4SDs
MCH,Low,30.95,+0.8SDs
MCH,Low,30.68,+0.2SDs
MCH,Low,30.2,-0.8SDs
MCH,Low,29.71,-1.9SDs
MCH,Low,31.4,+1.8SDs
MCH,Low,31.28,+1.5SDs
MCH,Low,30.29,-0.6SDs
MCH,Low,31.17,+1.3SDs
MCH,Low,31.53,+2.1SDs
MCH,Low,31.16,+1.3SDs
MCH,Low,30.57,0.0SDs
MCH,Low,31.37,+1.7SDs
MCH,Low,31.65,+2.3SDs
MCH,Low,30.62,+0.1SDs
MCH,Low,30.87,+0.6SDs
MCH,Low,30.85,+0.6SDs
MCH,Low,30.53,-0.1SDs
MCH,Low,31.14,+1.2SDs
MCH,Low,30.91,+0.7SDs
MCH,Low,29.9,-1.5SDs
MCH,Low,30.42,-0.3SDs
MCH,Low,30.92,+0.7SDs
MCH,Low,30.67,+0.2SDs
MCH,Low,31.4,+1.8SDs
MCH,Low,31.2,+1.4SDs
MCH,Low,29.9,-1.5SDs
MCH,Low,30.73,+0.3SDs
MCH,Low,30.82,+0.5SDs
MCH,Low,31.06,+1.0SDs
MCH,Low,30.28,-0.7SDs
MCH,Low,29.34,-2.7SDs
MCH,Low,30.03,-1.2SDs
MCHC,Low,35.23,+1.5SDs
MCHC,Low,34.17,+0.2SDs
MCHC,Low,34.35,+0.4SDs
MCHC,Low,34.5,+0.6SDs
MCHC,Low,35.04,+1.3SDs
MCHC,Low,35.37,+1.7SDs
MCHC,Low,33.15,-1.0SDs
MCHC,Low,35.17,+1.4SDs
MCHC,Low,32.6,-1.7SDs
MCHC,Low,32.24,-2.1SDs
MCHC,Low,35.34,+1.6SDs
MCHC,Low,33.43,-0.7SDs
MCHC,Low,35.6,+1.9SDs
MCHC,Low,33.84,-0.2SDs
MCHC,Low,35.08,+1.3SDs
MCHC,Low,33.68,-0.4SDs
MCHC,Low,34.5,+0.6SDs
MCHC,Low,33.34,-0.8SDs
MCHC,Low,33.5,-0.6SDs
MCHC,Low,33.34,-0.8SDs
MCHC,Low,32.58,-1.7SDs
MCHC,Low,34.41,+0.5SDs
MCHC,Low,33.5,-0.6SDs
MCHC,Low,34.28,+0.4SDs
MCHC,Low,34.75,+0.9SDs
MCHC,Low,34.54,+0.7SDs
MCHC,Low,33.06,-1.1SDs
MCHC,Low,35.18,+1.4SDs
MCHC,Low,33.86,-0.1SDs
MCHC,Low,34.37,+0.5SDs
MCHC,Low,33.02,-1.2SDs
